date,age,manner_of_death,gender,race,state,signs_of_mental_illness,threat_level,flee,body_camera
2018-07-20,37.0,shot,M,H,CA,False,attack,Not fleeing,False
2018-07-20,19.0,shot,M,W,TX,False,attack,Foot,False
2018-07-20,33.0,shot,M,O,HI,False,attack,Car,False
2018-07-20,38.0,shot,M,W,FL,False,attack,Not fleeing,False
2018-07-20,45.0,shot,M,H,CA,False,attack,Car,False
2018-07-21,39.0,shot,M,W,AZ,False,attack,Foot,False
2018-07-21,21.0,shot,M,H,AZ,False,attack,Not fleeing,False
2018-07-21,56.0,shot,M,W,OH,False,attack,Not fleeing,False
2018-07-21,27.0,shot,F,H,CA,False,other,Foot,True
2018-07-21,50.0,shot,M,H,CA,True,other,Foot,False
2018-07-22,16.0,shot,M,W,OK,False,attack,Car,False
2018-07-22,18.0,shot,M,W,CO,False,attack,Not fleeing,False
2018-07-22,38.0,shot,M,H,CA,False,other,Not fleeing,False
2018-07-22,32.0,shot,M,H,CA,False,attack,Foot,False
2018-07-23,33.0,shot,M,H,NC,True,other,Not fleeing,False
2018-07-23,71.0,shot,M,W,VA,True,attack,Not fleeing,False
2018-07-23,30.0,shot,M,H,MD,True,other,Not fleeing,False
2018-07-24,39.0,shot,F,W,TN,False,attack,Car,False
2018-07-24,19.0,shot,M,B,FL,False,other,Car,False
2018-07-24,44.0,shot,M,W,OR,False,other,Not fleeing,True
2018-07-25,54.0,shot,M,W,WA,False,attack,Car,False
2018-07-25,37.0,shot,M,H,TX,False,other,Not fleeing,False
2018-07-25,56.0,shot,M,W,AZ,True,other,Not fleeing,True
2018-07-25,64.0,shot,M,W,TN,True,attack,Not fleeing,False
2018-07-26,25.0,shot,M,B,TN,False,other,Foot,True
2018-07-26,43.0,shot,M,W,GA,False,attack,Foot,False
2018-07-26,18.0,shot,M,H,WA,False,other,Not fleeing,False
2018-07-26,36.0,shot,M,W,IL,False,other,Not fleeing,False
2018-07-26,24.0,shot,M,H,CA,False,undetermined,Not fleeing,False
2018-07-26,30.0,shot,M,W,AR,False,attack,Not fleeing,False
2018-07-26,53.0,shot,M,A,HI,True,attack,Not fleeing,False
2018-07-27,60.0,shot,F,B,GA,False,other,Not fleeing,False
2018-07-27,32.0,shot,M,H,CA,False,attack,Not fleeing,True
2018-07-28,25.0,shot,M,B,OH,False,other,Foot,True
2018-07-28,44.0,shot,M,H,PA,False,undetermined,Not fleeing,False
2018-07-28,19.0,shot,M,W,CO,False,attack,Car,False
2018-07-28,32.0,shot,M,W,LA,False,undetermined,Car,False
2018-07-28,33.0,shot,M,W,NC,False,attack,Not fleeing,False
2018-07-30,37.0,shot,M,W,CO,False,other,Not fleeing,False
2018-07-31,35.0,shot,M,B,AR,False,attack,Foot,False
2018-07-31,23.0,shot,M,H,AZ,False,attack,Not fleeing,False
2018-08-01,27.0,shot,M,B,MD,False,other,Foot,False
2018-08-01,53.0,shot,M,W,AZ,False,other,Not fleeing,False
2018-08-01,35.0,shot,M,H,TX,False,attack,Not fleeing,False
2018-08-01,41.0,shot,M,B,VA,False,attack,Car,False
2018-08-02,57.0,shot,M,W,CO,False,attack,Car,False
2018-08-02,18.0,shot,M,W,FL,False,attack,Not fleeing,False
2018-08-03,34.0,shot,M,B,AR,False,attack,Not fleeing,False
2018-08-03,49.0,shot,M,W,AR,True,attack,Not fleeing,False
2018-08-03,31.0,shot,M,W,WA,True,attack,Not fleeing,False
2018-08-03,29.0,shot,M,H,FL,True,other,Not fleeing,True
2018-08-04,33.0,shot,M,W,MO,True,attack,Not fleeing,False
2018-08-04,38.0,shot,M,W,FL,True,other,Not fleeing,False
2018-08-04,28.0,shot,M,W,NV,False,attack,Not fleeing,True
2018-08-05,43.0,shot,M,N,MN,False,other,Not fleeing,True
2018-08-05,58.0,shot,M,W,CA,False,other,Not fleeing,False
2018-08-05,29.0,shot,M,W,NM,True,attack,Not fleeing,False
2018-08-05,68.0,shot,M,W,AR,False,attack,Not fleeing,False
2018-08-06,62.0,shot,M,B,NV,True,attack,Not fleeing,True
2018-08-06,39.0,shot,M,B,GA,False,attack,Not fleeing,False
2018-08-06,59.0,shot,M,B,PA,False,attack,Not fleeing,False
2018-08-07,24.0,shot,M,W,IN,False,attack,Not fleeing,True
2018-08-07,70.0,shot,M,H,CA,False,other,Not fleeing,False
2018-08-07,42.0,shot,M,H,AZ,False,other,Other,False
2018-08-07,26.0,shot,M,W,LA,False,other,Car,False
2018-08-08,24.0,shot,M,W,TN,False,attack,Not fleeing,False
2018-08-08,48.0,shot,M,B,CA,False,attack,Not fleeing,False
2018-08-08,30.0,shot,M,W,NV,True,attack,Not fleeing,True
2018-08-08,54.0,shot,M,B,NE,False,attack,Not fleeing,False
2018-08-09,48.0,shot,M,B,PA,False,attack,Foot,False
2018-08-09,37.0,shot,M,W,NC,True,attack,Not fleeing,True
2018-08-09,40.0,shot,M,B,MD,False,other,Foot,False
2018-08-09,28.0,shot,M,B,OH,False,attack,Foot,False
2018-08-10,43.0,shot,M,W,LA,False,attack,Not fleeing,False
2018-08-11,49.0,shot,M,W,OH,True,attack,Foot,False
2018-08-12,35.0,shot,M,W,WI,True,other,Not fleeing,False
2018-08-12,21.0,shot,M,H,CA,False,attack,Foot,False
2018-08-12,40.0,shot,M,B,VA,False,attack,Car,False
2018-08-13,32.0,shot,M,B,OK,False,attack,Foot,False
2018-08-13,48.0,shot,M,B,WI,True,other,Not fleeing,True
2018-08-13,32.0,shot,M,B,IL,False,attack,Foot,True
2018-08-13,31.0,shot,M,W,IA,True,other,Not fleeing,False
2018-08-14,37.0,shot,M,H,CA,True,attack,Not fleeing,True
2018-08-16,58.0,shot,M,W,FL,False,attack,Not fleeing,False
2018-08-16,30.0,shot,M,B,AK,False,attack,Not fleeing,False
2018-08-17,21.0,shot and Tasered,M,B,TX,False,attack,Not fleeing,False
2018-08-18,15.0,shot,M,H,CA,False,other,Other,True
2018-08-18,30.0,shot,M,W,CA,False,other,Not fleeing,False
2018-08-18,28.0,shot and Tasered,M,H,AZ,False,other,Foot,False
2018-08-19,21.0,shot,M,B,CA,False,other,Not fleeing,False
2018-08-19,42.0,shot,M,W,WA,True,attack,Not fleeing,False
2018-08-19,33.0,shot,M,B,GA,False,attack,Not fleeing,False
2018-08-19,37.0,shot,M,W,MT,False,other,Not fleeing,False
2018-08-20,36.0,shot,M,B,PA,False,attack,Car,False
2018-08-20,38.0,shot,M,W,NH,False,attack,Not fleeing,False
2018-08-23,34.0,shot,F,H,NM,False,other,Not fleeing,False
2018-08-23,23.0,shot,F,W,OH,False,attack,Not fleeing,False
2018-08-24,44.0,shot,M,W,SC,True,attack,Not fleeing,False
2018-08-24,20.0,shot,M,B,OH,False,attack,Not fleeing,True
2018-08-24,41.0,shot,M,H,CA,False,other,Not fleeing,False
2018-08-25,18.0,shot,M,W,VA,True,other,Not fleeing,False
2018-08-25,29.0,shot,M,W,PA,False,attack,Not fleeing,False
2018-08-25,37.0,shot,F,W,CO,False,attack,Car,False
2018-08-26,41.0,shot,F,W,SC,True,attack,Not fleeing,False
2018-08-27,25.0,shot,M,W,AZ,False,attack,Car,False
2018-08-27,20.0,shot,M,W,AZ,False,attack,Not fleeing,False
2018-08-27,34.0,shot,M,W,CA,True,other,Not fleeing,False
2018-08-28,37.0,shot,M,H,NC,False,other,Not fleeing,False
2018-08-28,18.0,shot,M,W,CA,True,attack,Not fleeing,False
2018-08-29,72.0,shot,M,W,OH,False,other,Not fleeing,False
2018-08-29,17.0,shot,M,B,TX,False,attack,Car,False
2018-08-30,45.0,shot,F,W,FL,False,attack,Not fleeing,False
2018-08-30,49.0,shot,F,H,CA,True,other,Not fleeing,True
2018-08-31,64.0,shot,M,W,FL,True,attack,Not fleeing,False
2018-08-31,36.0,shot,M,W,TN,True,other,Not fleeing,False
2018-08-31,61.0,shot,M,W,CO,False,attack,Not fleeing,True
2018-09-01,24.0,shot,M,B,TX,False,attack,Car,False
2018-09-03,70.0,shot,M,H,NM,False,other,Not fleeing,False
2018-09-03,40.0,shot,M,W,WA,True,other,Not fleeing,False
2018-09-04,27.0,shot,M,W,CO,False,attack,Not fleeing,False
2018-09-05,23.0,shot,M,B,FL,False,other,Not fleeing,False
2018-09-05,33.0,shot,M,W,AL,False,other,Car,False
2018-09-05,45.0,shot,M,W,NC,False,attack,Not fleeing,False
2018-09-06,19.0,shot,M,B,CA,False,attack,Foot,False
2018-09-07,28.0,shot,M,B,RI,False,attack,Not fleeing,False
2018-09-08,63.0,shot,M,W,AL,False,attack,Not fleeing,False
2018-09-09,37.0,shot,M,B,NC,False,attack,Not fleeing,False
2018-09-09,43.0,shot,M,W,WA,False,other,Not fleeing,False
2018-09-09,39.0,shot and Tasered,F,B,TX,False,other,Not fleeing,False
2018-09-10,53.0,shot,M,W,AZ,True,other,Not fleeing,False
2018-09-11,57.0,shot,M,W,KY,False,attack,Not fleeing,False
2018-09-12,32.0,shot,M,H,NY,False,attack,Not fleeing,True
2018-09-12,38.0,shot,M,B,IN,False,attack,Not fleeing,False
2018-09-13,36.0,shot,M,A,NV,False,attack,Not fleeing,True
2018-09-14,46.0,shot,M,B,MI,False,attack,Not fleeing,True
2018-09-14,31.0,shot,M,W,GA,False,attack,Not fleeing,False
2018-09-14,40.0,shot,M,W,AZ,True,attack,Not fleeing,False
2018-09-15,31.0,shot,M,W,IA,False,attack,Not fleeing,True
2018-09-15,50.0,shot,M,W,AR,False,attack,Not fleeing,True
2018-09-16,29.0,shot,M,H,PA,False,attack,Not fleeing,False
2018-09-16,40.0,shot,M,W,WA,True,other,Not fleeing,False
2018-09-16,25.0,shot,M,W,WI,False,other,Not fleeing,False
2018-09-16,31.0,shot,M,B,LA,False,attack,Not fleeing,False
2018-09-17,23.0,shot,M,H,MD,False,other,Foot,False
2018-09-17,54.0,shot,F,W,NY,True,attack,Not fleeing,True
2018-09-17,44.0,shot,M,W,KY,False,attack,Car,False
2018-09-18,43.0,shot,M,W,VA,False,attack,Foot,False
2018-09-18,37.0,shot,M,W,WA,True,attack,Not fleeing,False
2018-09-19,37.0,shot,M,W,WI,True,attack,Not fleeing,True
2018-09-19,39.0,shot,M,H,CA,False,attack,Car,False
2018-09-19,18.0,shot,M,H,CA,False,other,Car,False
2018-09-20,55.0,shot,M,W,HI,False,attack,Not fleeing,False
2018-09-20,40.0,shot,M,H,FL,False,attack,Car,False
2018-09-20,28.0,shot,M,W,CO,False,other,Not fleeing,False
2018-09-22,26.0,shot,M,W,NV,False,attack,Foot,True
2018-09-23,29.0,shot,M,B,MD,False,attack,Not fleeing,True
2018-09-23,36.0,shot,M,W,WA,False,other,Not fleeing,False
2018-09-24,29.0,shot,M,W,KY,False,attack,Not fleeing,False
2018-09-24,44.0,shot,M,W,NV,True,other,Not fleeing,True
2018-09-24,42.0,shot,M,H,CA,False,attack,Not fleeing,False
2018-09-24,20.0,shot,M,W,AZ,False,attack,Not fleeing,False
2018-09-25,34.0,shot,M,B,FL,False,other,Not fleeing,False
2018-09-25,41.0,shot,M,H,NY,False,other,Not fleeing,False
2018-09-26,29.0,shot,M,B,NJ,False,attack,Car,False
2018-09-27,19.0,shot,M,W,OK,False,attack,Car,False
2018-09-27,32.0,shot,M,H,NM,False,other,Foot,False
2018-09-27,23.0,shot,M,W,LA,False,other,Not fleeing,True
2018-09-27,41.0,shot,M,B,FL,False,other,Not fleeing,False
2018-09-27,37.0,shot and Tasered,M,H,HI,False,other,Not fleeing,False
2018-09-28,24.0,shot,M,W,SC,False,attack,Not fleeing,False
2018-09-29,54.0,shot,M,N,OK,False,other,Car,False
2018-09-29,58.0,shot,M,W,ID,True,attack,Not fleeing,False
2018-09-29,40.0,shot,M,W,NH,False,other,Not fleeing,False
2018-09-30,27.0,shot,M,B,OR,False,attack,Not fleeing,False
2018-09-30,40.0,shot,M,W,TN,True,other,Not fleeing,False
2018-10-01,23.0,shot,M,W,MN,False,attack,Foot,True
2018-10-01,33.0,shot,M,W,FL,True,other,Not fleeing,False
2018-10-01,29.0,shot,M,W,TX,False,other,Not fleeing,False
2018-10-02,26.0,shot,M,W,GA,True,attack,Not fleeing,False
2018-10-02,36.0,shot,F,B,CA,False,attack,Not fleeing,False
2018-10-03,38.0,shot,M,B,TN,True,attack,Not fleeing,False
2018-10-04,25.0,shot,M,W,MS,False,attack,Not fleeing,False
2018-10-04,45.0,shot,M,W,WV,False,attack,Not fleeing,False
2018-10-05,37.0,shot,M,W,MO,False,attack,Not fleeing,False
2018-10-05,31.0,shot,M,B,TN,False,attack,Not fleeing,False
2018-10-05,48.0,shot,M,W,OR,False,attack,Foot,False
2018-10-05,43.0,shot,M,N,AZ,False,other,Not fleeing,False
2018-10-07,51.0,shot,M,A,HI,True,attack,Not fleeing,True
2018-10-07,36.0,shot,M,W,CA,True,attack,Not fleeing,False
2018-10-07,39.0,shot,M,W,FL,True,attack,Not fleeing,False
2018-10-08,22.0,shot,M,H,NM,False,other,Foot,False
2018-10-08,24.0,shot,M,W,OK,False,other,Car,False
2018-10-08,36.0,shot,M,W,TN,False,attack,Car,False
2018-10-08,25.0,shot,M,W,CO,False,other,Car,False
2018-10-10,30.0,shot,M,W,OR,False,other,Not fleeing,False
2018-10-10,76.0,shot,M,W,TX,False,attack,Not fleeing,False
2018-10-10,39.0,shot,M,B,NY,False,attack,Car,False
2018-10-10,26.0,shot,M,W,CA,True,other,Not fleeing,True
2018-10-10,49.0,shot,F,W,IN,False,attack,Not fleeing,False
2018-10-10,21.0,shot,M,W,NV,True,attack,Foot,True
2018-10-10,31.0,shot,M,B,WI,False,attack,Not fleeing,True
2018-10-11,37.0,shot,M,W,CA,False,other,Car,False
2018-10-11,22.0,shot,M,B,UT,False,other,Not fleeing,False
2018-10-11,26.0,shot,M,W,FL,False,attack,Foot,False
2018-10-12,34.0,shot,M,W,GA,False,attack,Not fleeing,False
2018-10-12,27.0,shot,M,B,AR,False,other,Not fleeing,False
2018-10-12,26.0,shot,F,O,HI,False,attack,Not fleeing,False
2018-10-12,84.0,shot,M,W,AZ,True,attack,Not fleeing,False
2018-10-12,17.0,shot and Tasered,M,W,UT,False,other,Not fleeing,False
2018-10-14,17.0,shot,M,H,CA,True,attack,Not fleeing,False
2018-10-14,55.0,shot,M,W,NM,False,other,Not fleeing,False
2018-10-14,22.0,shot,M,B,OH,False,attack,Not fleeing,False
2018-10-14,41.0,shot,M,W,GA,False,attack,Not fleeing,False
2018-10-15,58.0,shot,M,H,OH,False,attack,Not fleeing,False
2018-10-16,45.0,shot,M,W,WA,False,attack,Not fleeing,False
2018-10-17,29.0,shot,M,W,WA,False,attack,Foot,False
2018-10-17,19.0,shot,M,B,TN,False,attack,Foot,False
2018-10-17,18.0,shot,M,B,TX,False,other,Not fleeing,False
2018-10-17,37.0,shot,M,W,TX,False,other,Not fleeing,False
2018-10-17,61.0,shot and Tasered,M,W,UT,False,other,Not fleeing,False
2018-10-18,18.0,shot,M,W,CO,False,attack,Other,False
2018-10-18,23.0,shot,M,W,UT,False,other,Car,False
2018-10-18,38.0,shot,M,W,WI,False,attack,Car,False
2018-10-18,19.0,shot,M,B,NJ,False,other,Not fleeing,False
2018-10-18,63.0,shot,M,B,GA,True,attack,Not fleeing,False
2018-10-18,27.0,shot,M,W,GA,False,attack,Not fleeing,False
2018-10-19,21.0,shot,M,B,FL,False,attack,Car,False
2018-10-19,25.0,shot,M,W,MA,True,other,Not fleeing,False
2018-10-20,35.0,shot,M,W,TX,False,attack,Not fleeing,False
2018-10-20,50.0,shot,M,W,WA,False,other,Not fleeing,False
2018-10-20,34.0,shot,F,W,SC,False,attack,Not fleeing,True
2018-10-21,37.0,shot,M,B,NC,False,other,Not fleeing,True
2018-10-21,37.0,shot,M,W,FL,False,undetermined,Car,False
2018-10-22,26.0,shot,M,W,UT,True,attack,Not fleeing,False
2018-10-22,61.0,shot,M,W,TN,False,attack,Not fleeing,False
2018-10-22,18.0,shot and Tasered,M,B,GA,False,other,Not fleeing,False
2018-10-23,37.0,shot,M,N,OK,False,attack,Not fleeing,False
2018-10-23,27.0,shot,M,W,IA,False,other,Car,True
2018-10-23,24.0,shot,M,W,WA,False,attack,Car,False
2018-10-23,37.0,shot,M,H,CA,False,attack,Car,True
2018-10-24,45.0,shot,M,W,MI,False,other,Not fleeing,True
2018-10-25,28.0,shot,M,B,MO,False,attack,Not fleeing,False
2018-10-27,44.0,shot,M,A,NV,True,other,Not fleeing,True
2018-10-27,30.0,shot,M,B,TX,True,attack,Not fleeing,False
2018-10-29,30.0,shot,M,B,CA,False,other,Not fleeing,True
2018-10-29,34.0,shot,M,W,CA,False,attack,Car,False
2018-10-29,27.0,shot,M,H,AZ,False,attack,Car,False
2018-10-29,28.0,shot,M,B,MD,False,attack,Car,False
2018-10-29,42.0,shot,F,W,GA,True,attack,Not fleeing,False
2018-10-31,32.0,shot,M,W,FL,False,attack,Not fleeing,True
2018-10-31,24.0,shot,M,B,FL,False,other,Foot,False
2018-10-31,17.0,shot,M,H,TX,False,attack,Car,True
2018-10-31,26.0,shot,M,H,NV,False,attack,Car,False
2018-11-02,35.0,shot,M,B,ID,False,attack,Foot,False
2018-11-02,25.0,shot,M,W,WV,False,attack,Not fleeing,False
2018-11-03,65.0,shot,M,W,OR,True,attack,Not fleeing,False
2018-11-03,33.0,shot,M,B,CA,True,other,Not fleeing,True
2018-11-03,25.0,shot,M,A,MI,False,other,Not fleeing,False
2018-11-04,29.0,shot,M,B,MI,False,attack,Foot,False
2018-11-04,18.0,shot,M,H,NM,False,other,Not fleeing,False
2018-11-04,19.0,shot,M,W,CO,False,attack,Car,False
2018-11-04,39.0,shot,M,H,WY,True,other,Foot,False
2018-11-05,61.0,shot,M,W,MD,False,attack,Not fleeing,False
2018-11-05,36.0,shot,M,W,TN,True,attack,Not fleeing,False
2018-11-05,72.0,shot,M,W,FL,True,attack,Not fleeing,False
2018-11-05,48.0,shot,M,A,SC,True,attack,Not fleeing,False
2018-11-06,67.0,shot,M,W,FL,True,attack,Not fleeing,False
2018-11-07,68.0,shot,M,W,CA,False,attack,Not fleeing,False
2018-11-07,37.0,shot and Tasered,M,W,TX,False,attack,Not fleeing,False
2018-11-08,34.0,shot,M,H,CA,False,attack,Foot,False
2018-11-09,36.0,shot,M,B,MN,True,other,Not fleeing,True
2018-11-09,33.0,shot,M,W,UT,False,attack,Car,False
2018-11-09,30.0,shot,M,W,UT,False,undetermined,Car,True
2018-11-09,61.0,shot,M,W,MN,False,attack,Not fleeing,False
2018-11-10,41.0,shot,M,B,MS,False,attack,Not fleeing,False
2018-11-11,52.0,shot,M,W,OK,False,other,Not fleeing,False
2018-11-11,26.0,shot,M,B,IL,False,other,Not fleeing,False
2018-11-11,37.0,shot,M,H,CA,False,attack,Foot,False
2018-11-12,39.0,shot,M,W,NJ,False,attack,Not fleeing,False
2018-11-12,36.0,shot,M,A,OK,False,other,Not fleeing,False
2018-11-12,47.0,shot,M,B,OK,False,undetermined,Other,False
2018-11-12,37.0,shot,M,H,CA,False,other,Not fleeing,True
2018-11-12,25.0,shot,M,H,TN,False,attack,Not fleeing,False
2018-11-12,63.0,shot and Tasered,M,W,CA,True,attack,Not fleeing,True
2018-11-13,24.0,shot,M,B,AZ,False,attack,Car,False
2018-11-13,38.0,shot,M,H,KS,True,attack,Not fleeing,False
2018-11-14,22.0,shot,M,B,VA,False,attack,Not fleeing,False
2018-11-14,59.0,shot,M,W,MA,False,attack,Not fleeing,False
2018-11-14,55.0,shot,M,W,AL,False,attack,Not fleeing,False
2018-11-14,29.0,shot,M,W,SC,False,attack,Not fleeing,False
2018-11-15,18.0,shot,M,B,CO,False,other,Not fleeing,False
2018-11-15,29.0,shot,M,H,CA,True,other,Not fleeing,False
2018-11-15,25.0,shot,M,B,GA,True,attack,Not fleeing,False
2018-11-15,48.0,shot,M,W,CA,True,other,Car,False
2018-11-15,60.0,shot,M,W,AL,False,attack,Not fleeing,False
2018-11-16,37.0,shot,M,W,TX,False,attack,Not fleeing,False
2018-11-17,49.0,shot,F,W,MT,True,attack,Not fleeing,False
2018-11-17,27.0,shot,M,B,FL,False,attack,Car,False
2018-11-18,37.0,shot,M,W,CA,False,attack,Not fleeing,False
2018-11-19,65.0,shot,M,W,IN,False,attack,Not fleeing,False
2018-11-19,41.0,shot,M,W,ID,False,attack,Car,False
2018-11-20,71.0,shot,M,W,AZ,False,attack,Not fleeing,False
2018-11-20,33.0,shot,M,B,AR,False,attack,Not fleeing,False
2018-11-21,22.0,shot,M,W,MN,True,other,Not fleeing,True
2018-11-21,52.0,shot,M,W,OH,True,other,Not fleeing,False
2018-11-21,42.0,shot,M,W,MI,True,attack,Not fleeing,False
2018-11-21,48.0,shot,M,B,AL,False,attack,Not fleeing,False
2018-11-21,24.0,shot,M,H,CA,False,attack,Not fleeing,False
2018-11-21,37.0,shot,M,W,TX,False,attack,Foot,False
2018-11-22,21.0,shot,M,B,AL,False,other,Not fleeing,False
2018-11-22,20.0,shot,M,W,AK,False,other,Foot,False
2018-11-22,59.0,shot,M,W,CO,False,attack,Not fleeing,False
2018-11-23,46.0,shot,M,W,KY,False,attack,Not fleeing,False
2018-11-23,23.0,shot,M,B,MI,False,attack,Not fleeing,False
2018-11-24,32.0,shot,M,H,UT,True,attack,Car,False
2018-11-26,23.0,shot,F,W,TN,True,attack,Not fleeing,False
2018-11-27,19.0,shot,M,W,CO,False,attack,Car,True
2018-11-27,64.0,shot,M,W,UT,True,attack,Not fleeing,False
2018-11-27,35.0,shot,M,B,KS,False,attack,Car,False
2018-11-27,41.0,shot,M,W,MN,False,attack,Not fleeing,False
2018-11-27,42.0,shot,M,A,HI,True,attack,Not fleeing,False
2018-11-28,37.0,shot,M,W,CO,False,attack,Foot,False
2018-11-28,35.0,shot,M,W,KY,False,attack,Not fleeing,True
2018-11-28,33.0,shot,M,H,WA,False,attack,Car,False
2018-11-29,32.0,shot,M,N,MN,False,other,Not fleeing,True
2018-11-29,37.0,shot,M,W,ME,False,undetermined,Not fleeing,False
2018-11-30,46.0,shot,M,W,AZ,False,attack,Not fleeing,False
2018-11-30,37.0,shot,M,H,UT,False,attack,Not fleeing,True
2018-11-30,19.0,shot,M,W,SD,True,attack,Car,False
2018-12-01,65.0,shot,M,B,FL,False,attack,Not fleeing,False
2018-12-01,30.0,shot,M,B,FL,True,attack,Not fleeing,False
2018-12-01,43.0,shot and Tasered,M,B,NV,False,attack,Not fleeing,True
2018-12-04,18.0,shot,M,H,UT,False,attack,Not fleeing,True
2018-12-05,27.0,shot,M,H,CA,True,attack,Foot,False
2018-12-05,41.0,shot,M,W,PA,False,attack,Not fleeing,False
2018-12-05,41.0,shot,M,W,CA,False,attack,Foot,False
2018-12-05,33.0,shot,M,B,VA,False,attack,Not fleeing,False
2018-12-06,53.0,shot,M,B,GA,True,attack,Not fleeing,False
2018-12-06,42.0,shot,M,W,CA,False,attack,Car,False
2018-12-06,46.0,shot,M,W,NV,True,attack,Not fleeing,True
2018-12-07,51.0,shot,M,H,FL,False,attack,Not fleeing,False
2018-12-07,16.0,shot,M,B,OH,False,attack,Not fleeing,False
2018-12-08,41.0,shot,M,W,NV,False,other,Car,False
2018-12-09,24.0,shot,M,B,GA,False,attack,Not fleeing,False
2018-12-09,23.0,shot,M,B,CA,False,other,Not fleeing,True
2018-12-09,50.0,shot,M,W,AR,False,attack,Not fleeing,False
2018-12-10,41.0,shot,M,W,OK,False,attack,Car,False
2018-12-10,23.0,shot,M,W,NY,True,attack,Not fleeing,False
2018-12-10,33.0,shot,M,W,CA,True,other,Not fleeing,False
2018-12-11,25.0,shot,F,W,GA,False,attack,Not fleeing,False
2018-12-11,30.0,shot,F,A,HI,False,attack,Not fleeing,False
2018-12-11,58.0,shot,M,W,CO,True,other,Not fleeing,True
2018-12-11,47.0,shot,M,B,NY,True,attack,Foot,False
2018-12-11,22.0,shot,M,W,AR,False,other,Car,False
2018-12-11,27.0,shot,F,B,GA,False,attack,Not fleeing,False
2018-12-12,29.0,shot,M,B,MO,False,attack,Car,False
2018-12-12,43.0,shot,M,W,FL,False,attack,Not fleeing,False
2018-12-12,18.0,shot,M,W,FL,False,attack,Not fleeing,False
2018-12-12,19.0,shot,M,H,NM,True,attack,Foot,False
2018-12-13,37.0,shot,M,W,FL,False,attack,Car,False
2018-12-13,42.0,shot,M,B,TN,True,attack,Not fleeing,False
2018-12-15,57.0,shot,M,W,NY,True,other,Not fleeing,False
2018-12-15,35.0,shot,M,H,CA,False,attack,Not fleeing,False
2018-12-16,50.0,shot,M,W,AZ,True,attack,Not fleeing,False
2018-12-16,60.0,shot,M,W,OH,True,other,Not fleeing,True
2018-12-16,35.0,shot,M,W,OK,True,other,Not fleeing,False
2018-12-16,46.0,shot,M,B,KS,False,attack,Not fleeing,False
2018-12-16,47.0,shot,F,B,SC,True,other,Not fleeing,False
2018-12-17,37.0,shot,M,W,AZ,False,attack,Not fleeing,False
2018-12-17,37.0,shot,M,W,CA,False,other,Not fleeing,False
2018-12-18,31.0,shot,F,B,VA,False,attack,Foot,False
